"Time","sensor-readings.reading"
1637697600000,2.8
1637701200000,2.8
1637704800000,2.1
1637708400000,1.1
1637712000000,0.8
1637715600000,0.5
1637719200000,0.5
1637722800000,1.1
1637726400000,-1.1
1637730000000,-2.6
1637733600000,-1
1637737200000,2.9
1637740800000,3.5
1637744400000,6
1637748000000,7.5
1637751600000,7.5
1637755200000,8.2
1637758800000,10.1
1637762400000,8.2
1637766000000,6.6
1637769600000,3.6
1637773200000,3.6
1637776800000,1.1
1637780400000,0.5
1637784000000,0.5
1637787600000,0.5
1637791200000,0.2
1637794800000,-0.1
1637798400000,0.2
1637802000000,-0.7
1637805600000,-1.1
1637809200000,0.1
1637812800000,-0.5
1637816400000,0.8
1637820000000,0.5
1637823600000,1.7
1637827200000,2.8
1637830800000,4.3
1637834400000,3.7
1637838000000,5.3
1637841600000,4.9
1637845200000,4.3
1637848800000,2.8
1637852400000,3.6
1637856000000,3.6
1637859600000,3.2
1637863200000,1.5
1637866800000,1.7
1637870400000,2.4
1637874000000,2.8
1637877600000,2.1
1637881200000,3.2
1637884800000,2.3
1637888400000,3.7
1637892000000,2.6
1637895600000,1.9
1637899200000,3.3
1637902800000,2.6
1637906400000,2.2
1637910000000,4.1
1637913600000,3.4
1637917200000,4.1
1637920800000,3.8
1637924400000,3.5
1637928000000,4.8
1637931600000,4.1
1637935200000,3.8
1637938800000,2.3
1637942400000,3.7
1637946000000,2.3
1637949600000,3.4
1637953200000,2.3
1637956800000,1.3
1637960400000,1.9
1637964000000,0.6
1637967600000,1.6
1637971200000,2.2
1637974800000,1.3
1637978400000,1.3
1637982000000,3.3
1637985600000,3.3
1637989200000,1.3
1637992800000,1.3
1637996400000,1
1638000000000,1
1638003600000,1.3
1638007200000,1.6
1638010800000,1.6
1638014400000,3.3
1638018000000,3.3
1638021600000,1.9
1638025200000,4.8
1638028800000,2.6
1638032400000,1.9
1638036000000,3.3
1638039600000,2.6
1638043200000,2.2
1638046800000,2.2
1638050400000,1.3
1638054000000,1.3
1638057600000,1.3
1638061200000,1
1638064800000,2.2
1638068400000,1.3
1638072000000,3.3
1638075600000,2.9
1638079200000,1.3
1638082800000,1.6
1638086400000,2.6
1638090000000,2.6
1638093600000,3.7
1638097200000,3.3
1638100800000,4.1
1638104400000,4.8
1638108000000,1.3
1638111600000,1.3
1638115200000,1.9
1638118800000,2.2
1638122400000,3.3
1638126000000,3.3
1638129600000,2.6
1638133200000,2.2
1638136800000,1.3
1638140400000,2.2
1638144000000,1.9
1638147600000,1.6
1638151200000,1.9
1638154800000,1.6
1638158400000,1.9
1638162000000,0.6
1638165600000,1.6
1638169200000,1
1638172800000,0.6
1638176400000,1.6
1638180000000,7.5
1638183600000,6.7
1638187200000,4.5
1638190800000,6
1638194400000,5.6
1638198000000,4.8
1638201600000,2.3
1638205200000,1.9
1638208800000,1.3
1638212400000,0.3
1638216000000,-0.6
1638219600000,-1.6
1638223200000,-1.6
1638226800000,-1.6
1638230400000,-2.2
1638234000000,-1.3
1638237600000,-1.9
1638241200000,-1.6
1638244800000,-1.9
1638248400000,-1.9
1638252000000,-1.3
1638255600000,-1
