"Time","sensor-readings.difference"
1667257200000,0
1667260800000,0
1667264400000,0
1667268000000,0
1667271600000,3.900390625
1667275200000,0
1667278800000,0
1667282400000,1.900390625
1667286000000,1
1667289600000,0
1667293200000,1.3984375
1667296800000,0.1015625
1667300400000,0.599609375
1667304000000,0.298828125
1667307600000,0
1667311200000,0.400390625
1667314800000,0
1667318400000,0.201171875
1667322000000,0
1667325600000,0
1667329200000,0
1667332800000,0
1667336400000,0
1667340000000,0
1667343600000,0
1667347200000,2.5
1667350800000,0
1667354400000,0
1667358000000,0
1667361600000,1.69921875
1667365200000,0
1667368800000,1.30078125
1667372400000,0.099609375
1667376000000,0
1667379600000,1
1667383200000,0
1667386800000,0
1667390400000,0.5
1667394000000,0
1667397600000,0.099609375
1667401200000,0
1667404800000,0
1667408400000,0.400390625
1667412000000,0.099609375
1667415600000,0
1667419200000,0
1667422800000,0
1667426400000,0
1667430000000,0
1667433600000,0
1667437200000,0
1667440800000,0
1667444400000,0
1667448000000,0
1667451600000,0
1667455200000,3.19921875
1667458800000,0
1667462400000,0
1667466000000,0
1667469600000,0
1667473200000,0
1667476800000,0
1667480400000,2
1667484000000,0.1015625
1667487600000,0
1667491200000,0
1667494800000,0
1667498400000,1.3984375
1667502000000,0
1667505600000,0
1667509200000,0.900390625
1667512800000,0
1667516400000,1.80078125
1667520000000,0
1667523600000,0
1667527200000,0
1667530800000,2
1667534400000,0.900390625
1667538000000,0.69921875
1667541600000,0
1667545200000,0
1667548800000,0
1667552400000,3.19921875
1667556000000,0
1667559600000,0
1667563200000,0
1667566800000,0
1667570400000,0
1667574000000,4.201171875
1667577600000,0
1667581200000,2.5
1667584800000,0
1667588400000,0
1667592000000,0
1667595600000,0
1667599200000,3.400390625
1667602800000,1.099609375
1667606400000,0
1667610000000,0
1667613600000,2
1667617200000,0.69921875
1667620800000,0.5
1667624400000,1.201171875
1667628000000,0.599609375
1667631600000,0.400390625
1667635200000,0.69921875
1667638800000,0
1667642400000,1.099609375
1667646000000,0
1667649600000,0
1667653200000,0
1667656800000,0
1667660400000,0
1667664000000,0
1667667600000,0
1667671200000,0
1667674800000,0
1667678400000,0
1667682000000,6.599609375
1667685600000,0.900390625
1667689200000,0
1667692800000,0
1667696400000,0
1667700000000,3.30078125
1667703600000,0
1667707200000,2.599609375
1667710800000,0
1667714400000,2.900390625
1667718000000,0
1667721600000,0
1667725200000,0
1667728800000,4.099609375
1667732400000,0.5
1667736000000,0.099609375
1667739600000,0
1667743200000,0
1667746800000,1.30078125
1667750400000,0.400390625
1667754000000,0.69921875
1667757600000,0
1667761200000,0
1667764800000,0
1667768400000,0
1667772000000,5.30078125
1667775600000,0
1667779200000,1.5
1667782800000,1.798828125
1667786400000,0
1667790000000,2.099609375
1667793600000,0.80078125
1667797200000,1.69921875
1667800800000,1.5
1667804400000,1.5
1667808000000,0.30078125
1667811600000,0
1667815200000,0
1667818800000,0
1667822400000,0
1667826000000,0
1667829600000,0
1667833200000,5.30078125
1667836800000,0
1667840400000,1.19921875
1667844000000,0.599609375
1667847600000,1
1667851200000,0
1667854800000,0
1667858400000,0
1667862000000,0
1667865600000,0
1667869200000,0
1667872800000,5.400390625
1667876400000,0
1667880000000,0
1667883600000,0
1667887200000,0
1667890800000,0
1667894400000,0
1667898000000,0
1667901600000,0
1667905200000,0
1667908800000,0
1667912400000,0
1667916000000,0
1667919600000,0
1667923200000,0
1667926800000,0
1667930400000,0
1667934000000,0
1667937600000,0
1667941200000,0
1667944800000,17.599609375
1667948400000,1.30078125
1667952000000,0
1667955600000,1.19921875
1667959200000,0
1667962800000,0
1667966400000,3.201171875
1667970000000,0
1667973600000,0
1667977200000,5
1667980800000,0
1667984400000,1.8984375
1667988000000,0
1667991600000,0
1667995200000,0
1667998800000,0
1668002400000,0
1668006000000,4
1668009600000,1.1015625
1668013200000,0
1668016800000,2.298828125
1668020400000,0
1668024000000,0
1668027600000,2.5
1668031200000,0
1668034800000,2
1668038400000,0
1668042000000,1.599609375
1668045600000,0
1668049200000,0
1668052800000,3
1668056400000,0
1668060000000,0
1668063600000,0
1668067200000,0
1668070800000,0
1668074400000,0
1668078000000,0
1668081600000,0
1668085200000,0
1668088800000,0
1668092400000,12.1015625
1668096000000,0
1668099600000,0
1668103200000,0
1668106800000,3.8984375
1668110400000,0
1668114000000,2.30078125
1668117600000,0
1668121200000,0
1668124800000,0
1668128400000,0
1668132000000,5.400390625
1668135600000,0
1668139200000,0
1668142800000,0
1668146400000,0
1668150000000,0
1668153600000,0
1668157200000,0
1668160800000,0
1668164400000,0
1668168000000,0
1668171600000,16
1668175200000,0
1668178800000,0
1668182400000,0
1668186000000,0
1668189600000,0
1668193200000,0
1668196800000,0
1668200400000,0
1668204000000,0
1668207600000,0
1668211200000,0
1668214800000,13.19921875
1668218400000,0
1668222000000,0
1668225600000,3.80078125
1668229200000,1.298828125
1668232800000,0
1668236400000,0
1668240000000,0
1668243600000,0
1668247200000,0
1668250800000,6.30078125
1668252600000,0
1668254400000,-6.30078125
1668258000000,7.400390625
1668261600000,0.099609375
1668265200000,0.6015625
1668268800000,0.8984375
1668272400000,0
1668276000000,0
1668279600000,0
1668283200000,0
1668286800000,4.400390625
1668290400000,1.201171875
1668294000000,1.599609375
1668297600000,0
1668301200000,0
1668304800000,2.69921875
1668308400000,0
1668312000000,1.900390625
1668315600000,0
1668319200000,0
1668322800000,0
1668326400000,0
1668330000000,0
1668333600000,0
1668337200000,0
1668340800000,0
1668344400000,0
1668348000000,8.5
1668351600000,0.69921875
1668355200000,1
1668358800000,0
1668362400000,1.701171875
1668366000000,1
1668369600000,0
1668373200000,0
1668376800000,0
1668380400000,0
1668384000000,4.798828125
1668387600000,0.900390625
1668391200000,0.400390625
1668394800000,0
1668398400000,0
1668402000000,0
1668405600000,0
1668409200000,6.400390625
1668412800000,0
1668416400000,2.400390625
1668420000000,0.3984375
1668423600000,0
1668427200000,0
1668430800000,2.701171875
1668434400000,0
1668438000000,0
1668441600000,0
1668445200000,0
1668448800000,0
1668452400000,0
1668456000000,0
1668459600000,0
1668463200000,0
1668466800000,0
1668470400000,0
1668474000000,9.298828125
1668477600000,0.30078125
1668481200000,0
1668484800000,1.69921875
1668488400000,0
1668492000000,0
1668495600000,3.30078125
1668499200000,0.80078125
1668502800000,1.19921875
1668506400000,0
1668510000000,0
1668513600000,0
1668517200000,4.69921875
1668520800000,0.701171875
1668524400000,1.298828125
1668528000000,0
1668531600000,0
1668535200000,2.30078125
1668538800000,0
1668542400000,0
1668546000000,2.30078125
1668549600000,0
1668553200000,0
1668556800000,2.19921875
1668560400000,0
1668564000000,0
1668567600000,3.19921875
1668571200000,0
1668574800000,0
1668578400000,0
1668582000000,3.80078125
1668585600000,1.900390625
1668589200000,0
1668592800000,0
1668596400000,0
1668600000000,0
1668603600000,5
1668607200000,0.798828125
1668610800000,0
1668614400000,2.201171875
1668618000000,0.400390625
1668621600000,0.798828125
1668625200000,0.701171875
1668628800000,1.19921875
1668632400000,0
1668636000000,0
1668639600000,0
1668643200000,0
1668646800000,0
1668650400000,0
1668654000000,0
1668657600000,7.599609375
1668661200000,0
1668664800000,0
1668668400000,0
1668672000000,0
1668675600000,5.701171875
1668679200000,0
1668682800000,0
1668686400000,0
1668690000000,0
1668693600000,0
1668697200000,6.599609375
1668700800000,0.599609375
1668704400000,0
1668708000000,0
1668711600000,0
1668715200000,0
1668718800000,4.900390625
1668722400000,1.099609375
1668726000000,1.19921875
1668729600000,0
1668733200000,0
1668736800000,3.30078125
1668740400000,0
1668744000000,0
1668747600000,3.599609375
1668751200000,0
1668754800000,0
1668758400000,3.599609375
1668762000000,1.30078125
1668765600000,2.099609375
1668769200000,0
1668772800000,0
1668776400000,0
1668780000000,0
1668783600000,5.701171875
1668787200000,0
1668790800000,1.599609375
1668794400000,0
1668798000000,1.69921875
1668801600000,0
1668805200000,0
1668808800000,3.099609375
1668812400000,0.900390625
1668816000000,0
1668819600000,1.900390625
1668823200000,0
1668826800000,2
1668830400000,0
1668834000000,0
1668837600000,0
1668841200000,0
1668844800000,0
1668848400000,5.80078125
1668852000000,0.298828125
1668855600000,2
1668859200000,0
1668862800000,0
1668866400000,0
1668870000000,4
1668873600000,1.80078125
1668877200000,0
1668880800000,0
1668884400000,0
1668888000000,0
1668891600000,0
1668895200000,6.798828125
1668898800000,0
1668902400000,3.701171875
1668906000000,0
1668909600000,0
1668913200000,0
1668916800000,0
1668920400000,6.400390625
1668924000000,0.599609375
1668927600000,0
1668931200000,0
1668934800000,0
1668938400000,0
1668942000000,0
1668945600000,0
1668949200000,0
1668952800000,9.19921875
1668956400000,0
1668960000000,0
1668963600000,0
1668967200000,4.5
1668970800000,0
1668974400000,0
1668978000000,0
1668981600000,0
1668985200000,0
1668988800000,6.5
1668992400000,0
1668996000000,0
1668999600000,5
1669003200000,0.599609375
1669006800000,1.5
1669010400000,0
1669014000000,3.6015625
1669017600000,0
1669021200000,5.3984375
1669024800000,1.30078125
1669028400000,0
1669032000000,0
1669035600000,3.69921875
1669039200000,0
1669042800000,0
1669046400000,3.30078125
1669050000000,1.900390625
1669053600000,1.19921875
1669057200000,0
1669060800000,1.900390625
1669064400000,0
1669068000000,0
1669071600000,0
1669075200000,4.900390625
1669078800000,0
1669082400000,0
1669086000000,3.900390625
1669089600000,0
1669093200000,3.298828125
1669096800000,0
1669100400000,0
1669104000000,0
1669107600000,0
1669111200000,0
1669114800000,0
1669118400000,11.400390625
1669122000000,0
1669125600000,0
1669129200000,0
1669132800000,5.30078125
1669136400000,0
1669140000000,0
1669143600000,4.19921875
1669147200000,0
1669150800000,0
1669154400000,3.599609375
1669158000000,0
1669161600000,0
1669165200000,2.900390625
1669168800000,1.099609375
1669172400000,0
1669176000000,2.701171875
1669179600000,1.3984375
1669183200000,0
1669186800000,0
1669190400000,0
1669194000000,5.80078125
1669197600000,0
1669201200000,3.599609375
1669204800000,0
1669208400000,0
1669212000000,3.30078125
1669215600000,2.599609375
1669219200000,0
1669222800000,0
1669226400000,0
1669230000000,0
1669233600000,5
1669237200000,0
1669240800000,0
1669244400000,0
1669248000000,4.80078125
1669251600000,1.099609375
1669255200000,0
1669258800000,0
1669262400000,4.900390625
1669266000000,0
1669269600000,0
1669273200000,0
1669276800000,5.798828125
1669280400000,0
1669284000000,0
1669287600000,0
1669291200000,6.599609375
1669294800000,0.5
1669298400000,0
1669302000000,0
1669305600000,0
1669309200000,0
1669312800000,0
1669316400000,0
1669320000000,0
1669323600000,8.900390625
1669327200000,0
1669330800000,2.599609375
1669334400000,1.900390625
1669338000000,0.80078125
1669341600000,0
1669345200000,0
1669348800000,0
1669352400000,0
1669356000000,0
1669359600000,0
1669363200000,0
1669366800000,13.599609375
1669370400000,0
1669374000000,2.80078125
1669377600000,1.099609375
1669381200000,0
1669384800000,0
1669388400000,0
1669392000000,0
1669395600000,6.5
1669399200000,0
1669402800000,0
1669406400000,0
1669410000000,0
1669413600000,5.5
1669417200000,0.69921875
1669420800000,0
1669424400000,0
1669428000000,4.900390625
1669431600000,0
1669435200000,0
1669438800000,0
1669442400000,5.900390625
1669446000000,0
1669449600000,0
1669453200000,3.099609375
1669456800000,1.19921875
1669460400000,0
1669464000000,0
1669467600000,0
1669471200000,3.1015625
1669474800000,0
1669478400000,0
1669482000000,0
1669485600000,0
1669489200000,0
1669492800000,7
1669496400000,0
1669500000000,2.19921875
1669503600000,0
1669507200000,0
1669510800000,4.599609375
1669514400000,0
1669518000000,0
1669521600000,0
1669525200000,0
1669528800000,0
1669532400000,0
1669536000000,0
1669539600000,0
1669543200000,0
1669546800000,0
1669550400000,0
1669554000000,0
1669557600000,0
1669561200000,0
1669564800000,18.30078125
1669568400000,0
1669572000000,2.298828125
1669575600000,0
1669579200000,0
1669582800000,0
1669586400000,5.6015625
1669590000000,0
1669593600000,0
1669597200000,3.798828125
1669600800000,0
1669604400000,3.5
1669608000000,0
1669611600000,3.400390625
1669615200000,0
1669618800000,0
1669622400000,7.400390625
1669626000000,2.19921875
1669629600000,1.599609375
1669633200000,0
1669636800000,0
1669640400000,0
1669644000000,0
1669647600000,7.900390625
1669651200000,0
1669654800000,0
1669658400000,0
1669662000000,0
1669665600000,0
1669669200000,9.099609375
1669672800000,1.400390625
1669676400000,1.400390625
1669680000000,0
1669683600000,0
1669687200000,3
1669690800000,2.400390625
1669694400000,0
1669698000000,0
1669701600000,0
1669705200000,6.900390625
1669708800000,0.599609375
1669712400000,1.900390625
1669716000000,0
1669719600000,3.8984375
1669723200000,2
1669726800000,1.1015625
1669730400000,0
1669734000000,0
1669737600000,0
1669741200000,7.19921875
1669744800000,0
1669748400000,0
1669752000000,2.599609375
1669755600000,1.099609375
1669759200000,0
1669762800000,3.201171875
1669766400000,0
1669770000000,2
1669773600000,0
1669777200000,0
1669780800000,0
1669784400000,0
1669788000000,7.400390625
1669791600000,1.5
1669795200000,0
1669798800000,0
1669802400000,0
1669806000000,0
1669809600000,7.798828125
1669813200000,0
1669816800000,0
1669820400000,0
1669824000000,0
1669827600000,0
1669831200000,0
1669834800000,0
1669838400000,13.701171875
1669842000000,0
1669845600000,2.298828125
1669849200000,1.5
1669852800000,0
1669856400000,2.201171875
1669860000000,1.599609375
1669863600000,0.599609375
1669867200000,0
1669870800000,0
1669874400000,5.5
1669878000000,0
1669881600000,0
1669885200000,0
1669888800000,0
1669892400000,8.900390625
1669896000000,0
1669899600000,0
1669903200000,0
1669906800000,0
1669910400000,0
1669914000000,0
1669917600000,10.900390625
1669921200000,1.798828125
1669924800000,0
1669928400000,2.30078125
1669932000000,1.400390625
1669935600000,1.69921875
1669939200000,0
1669942800000,0
1669946400000,0
1669950000000,0
1669953600000,0
1669957200000,0
1669960800000,9.69921875
1669964400000,0
1669968000000,0
1669971600000,0
1669975200000,8.400390625
1669978800000,0
1669982400000,3.701171875
1669986000000,0.798828125
1669989600000,0
1669993200000,3.30078125
1669996800000,0
1670000400000,0
1670004000000,0
1670007600000,0
1670011200000,7.298828125
1670014800000,0
1670018400000,0
1670022000000,0
1670025600000,6
1670029200000,0
1670032800000,3.201171875
1670036400000,1.400390625
1670040000000,1.5
1670043600000,1.099609375
1670047200000,0
1670050800000,0
1670054400000,3.900390625
1670058000000,0
1670061600000,4
1670065200000,0
1670068800000,0
1670072400000,4.298828125
1670076000000,0
1670079600000,0
1670083200000,0
1670086800000,5
1670090400000,1.599609375
1670094000000,0
1670097600000,2.400390625
1670101200000,1.80078125
1670104800000,0.798828125
1670108400000,1.30078125
1670112000000,0
1670115600000,0
1670119200000,0
1670122800000,0
1670126400000,0
1670130000000,0
1670133600000,10.30078125
1670137200000,0
1670140800000,0
1670144400000,0
1670148000000,0
1670151600000,6
1670155200000,0
1670158800000,0
1670162400000,4.19921875
1670166000000,0
1670169600000,2.599609375
1670173200000,0
1670176800000,0
1670180400000,0
1670184000000,0
1670187600000,0
1670191200000,7.701171875
1670194800000,1.69921875
1670198400000,0
1670202000000,0
1670205600000,0
1670209200000,0
1670212800000,0
1670216400000,8.400390625
1670220000000,0
1670223600000,3.599609375
1670227200000,0
1670230800000,3.19921875
1670234400000,3.400390625
1670238000000,0.599609375
1670241600000,0
1670245200000,0
1670248800000,5.701171875
1670252400000,1
1670256000000,0
1670259600000,3.599609375
1670263200000,0
1670266800000,0
1670270400000,0
1670274000000,4.69921875
1670277600000,0
1670281200000,0
1670284800000,0
1670288400000,0
1670292000000,0
1670295600000,7.201171875
1670299200000,0
1670302800000,0
1670306400000,5.298828125
1670310000000,0
1670313600000,0
1670317200000,0
1670320800000,0
1670324400000,8
1670328000000,0
1670331600000,0
1670335200000,6.400390625
1670338800000,0
1670342400000,0
1670346000000,0
1670349600000,0
1670353200000,7.30078125
1670356800000,1
1670360400000,1.298828125
1670364000000,1.1015625
1670367600000,0
1670371200000,0
1670374800000,0
1670378400000,0
1670382000000,0
1670385600000,0
1670389200000,0
1670392800000,12.099609375
1670396400000,0
1670400000000,0
1670403600000,0
1670407200000,0
1670410800000,0
1670414400000,0
1670418000000,14.298828125
1670421600000,0
1670425200000,0
1670428800000,0
1670432400000,0
1670436000000,0
1670439600000,0
