"Time","sensor-readings.reading"
1637323200000,1594380
1637326800000,1595974
1637330400000,1597313
1637334000000,1598559
1637337600000,1599714
1637341200000,1600877
1637344800000,1601956
1637348400000,1603027
1637352000000,1604070
1637355600000,1605101
1637359200000,1606112
1637362800000,1607139
1637366400000,1608142
1637370000000,1609109
1637373600000,1610068
1637377200000,1611031
1637380800000,1611990
1637384400000,1612953
1637388000000,1613920
1637391600000,1614891
1637395200000,1615842
1637398800000,1616789
1637402400000,1617752
1637406000000,1618691
1637409600000,1619674
1637413200000,1620621
1637416800000,1621588
1637420400000,1622563
1637424000000,1623510
1637427600000,1624501
1637431200000,1625528
1637434800000,1626539
1637438400000,1627514
1637442000000,1628481
1637445600000,1629428
1637449200000,1630379
1637452800000,1631359
1637456400000,1632330
1637460000000,1633313
1637463600000,1634308
1637467200000,1635283
1637470800000,1636266
1637474400000,1637241
1637478000000,1638232
1637481600000,1639195
1637485200000,1640154
1637488800000,1641117
1637492400000,1642060
1637496000000,1642983
1637499600000,1643938
1637503200000,1644877
1637506800000,1645840
1637510400000,1646819
1637514000000,1647806
1637517600000,1648769
1637521200000,1649716
1637524800000,1650667
1637528400000,1651642
1637532000000,1652605
1637535600000,1653556
1637539200000,1654527
1637542800000,1655494
1637546400000,1656449
1637550000000,1657400
1637553600000,1658367
1637557200000,1659354
1637560800000,1660545
1637564400000,1662124
1637568000000,1663830
1637571600000,1665696
1637575200000,1667730
1637578800000,1669708
1637582400000,1671670
1637586000000,1673588
1637589600000,1675578
1637593200000,1677269
1637596800000,1678799
1637600400000,1680170
1637604000000,1681336
1637607600000,1682463
1637611200000,1683530
1637614800000,1684585
1637618400000,1685624
1637622000000,1686671
1637625600000,1687678
1637629200000,1688693
1637632800000,1689688
1637636400000,1690691
1637640000000,1691706
1637643600000,1692745
1637647200000,1694088
1637650800000,1695814
1637654400000,1697764
1637658000000,1699734
1637661600000,1701764
1637665200000,1703926
1637668800000,1706116
1637672400000,1707854
1637676000000,1709816
1637679600000,1711630
1637683200000,1713237
1637686800000,1714383
1637690400000,1715566
1637694000000,1716693
1637697600000,1717784
1637701200000,1718875
1637704800000,1719978
1637708400000,1721081
1637712000000,1722188
1637715600000,1723271
1637719200000,1724353
1637722800000,1725440
1637726400000,1726543
1637730000000,1727662
1637733600000,1729117
1637737200000,1730823
1637740800000,1732541
1637744400000,1734415
1637748000000,1736445
1637751600000,1737972
1637755200000,1739674
1637758800000,1741456
1637762400000,1743155
1637766000000,1744705
1637769600000,1745920
1637773200000,1747191
1637776800000,1748365
1637780400000,1749468
1637784000000,1750555
1637787600000,1751622
1637791200000,1752661
1637794800000,1753704
1637798400000,1754783
1637802000000,1755854
1637805600000,1756913
1637809200000,1757956
1637812800000,1759019
1637816400000,1760110
1637820000000,1761488
1637823600000,1763179
1637827200000,1765065
1637830800000,1767027
1637834400000,1769009
1637838000000,1771067
1637841600000,1772885
1637845200000,1774887
1637848800000,1776653
1637852400000,1778447
1637856000000,1779930
1637859600000,1781240
1637863200000,1782431
1637866800000,1783562
1637870400000,1784669
1637874000000,1785732
1637877600000,1786775
1637881200000,1787826
1637884800000,1788857
1637888400000,1789892
1637892000000,1790939
1637895600000,1791970
1637899200000,1792989
1637902800000,1794060
1637906400000,1795418
1637910000000,1797141
1637913600000,1799075
1637917200000,1801185
1637920800000,1803286
1637924400000,1805396
1637928000000,1807358
1637931600000,1808917
1637935200000,1810343
1637938800000,1811610
1637942400000,1812825
1637946000000,1813984
1637949600000,1815083
1637953200000,1816130
1637956800000,1817137
1637960400000,1818132
1637964000000,1819135
1637967600000,1820138
1637971200000,1821169
1637974800000,1822168
1637978400000,1823143
1637982000000,1824118
1637985600000,1825089
1637989200000,1826060
1637992800000,1827059
1637996400000,1828058
1638000000000,1829069
1638003600000,1830048
1638007200000,1831031
1638010800000,1832010
1638014400000,1833005
1638018000000,1833976
1638021600000,1834955
1638025200000,1835962
1638028800000,1836985
1638032400000,1838028
1638036000000,1839047
1638039600000,1840058
1638043200000,1841053
1638046800000,1842036
1638050400000,1843015
1638054000000,1844002
1638057600000,1845009
1638061200000,1845996
1638064800000,1846983
1638068400000,1847966
1638072000000,1848933
1638075600000,1849908
1638079200000,1850883
1638082800000,1851874
1638086400000,1852853
1638090000000,1853840
1638093600000,1854807
1638097200000,1855774
1638100800000,1856745
1638104400000,1857696
1638108000000,1858675
1638111600000,1859678
1638115200000,1860697
1638118800000,1861708
1638122400000,1862715
1638126000000,1863718
1638129600000,1864721
1638133200000,1865720
1638136800000,1866707
1638140400000,1867698
1638144000000,1868725
1638147600000,1869712
1638151200000,1870691
1638154800000,1871686
1638158400000,1872693
1638162000000,1873724
1638165600000,1874999
1638169200000,1876641
1638172800000,1878495
1638176400000,1880553
1638180000000,1882615
1638183600000,1884825
1638187200000,1886799
1638190800000,1888813
1638194400000,1890951
1638198000000,1892993
1638201600000,1894667
1638205200000,1895974
1638208800000,1897172
1638212400000,1898299
1638216000000,1899386
1638219600000,1900453
1638223200000,1901504
1638226800000,1902567
1638230400000,1903626
1638234000000,1904693
1638237600000,1905764
1638241200000,1906839
1638244800000,1907934
1638248400000,1909057
1638252000000,1910415
1638255600000,1912113
1638259200000,1914319
1638262800000,1916509
1638266400000,1918567
1638270000000,1920889
1638273600000,1923138
1638277200000,1925460
1638280800000,1927690
1638284400000,1929640
1638288000000,1931178
1638291600000,1932513
1638295200000,1933736
1638298800000,1934875
1638302400000,1935990
1638306000000,1937076
1638309600000,1938135
1638313200000,1939206
1638316800000,1940309
1638320400000,1941396
1638324000000,1942471
1638327600000,1943522
1638331200000,1944605
1638334800000,1945692
1638338400000,1947003
1638342000000,1948525
1638345600000,1950367
1638349200000,1952325
1638352800000,1954295
1638356400000,1956305
1638360000000,1958375
1638363600000,1960265
1638367200000,1962036
1638370800000,1963822
1638374400000,1965428
1638378000000,1966743
1638381600000,1967930
1638385200000,1969056
1638388800000,1970147
1638392400000,1971226
1638396000000,1972293
1638399600000,1973340
1638403200000,1974383
1638406800000,1975422
1638410400000,1976469
1638414000000,1977508
1638417600000,1978551
1638421200000,1979622
1638424800000,1981024
1638428400000,1982787
1638432000000,1984805
1638435600000,1986831
1638439200000,1989112
1638442800000,1991390
1638446400000,1993628
1638450000000,1995694
1638453600000,1997612
1638457200000,1999770
1638460800000,2001596
1638464400000,2002959
1638468000000,2004221
1638471600000,2005424
1638475200000,2006587
1638478800000,2007738
1638482400000,2008869
1638486000000,2009976
1638489600000,2011106
1638493200000,2012225
1638496800000,2013344
1638500400000,2014459
1638504000000,2015598
1638507600000,2016749
1638511200000,2018207
1638514800000,2020069
1638518400000,2022315
1638522000000,2024381
1638525600000,2026699
1638529200000,2028869
1638532800000,2031046
1638536400000,2032681
1638540000000,2034091
1638543600000,2035370
1638547200000,2036621
1638550800000,2037856
1638554400000,2039042
1638558000000,2040185
1638561600000,2041280
1638565200000,2042363
1638568800000,2043446
1638572400000,2044533
1638576000000,2045656
1638579600000,2046731
1638583200000,2047806
1638586800000,2048881
1638590400000,2049951
1638594000000,2051010
1638597600000,2052077
1638601200000,2053152
1638604800000,2054223
1638608400000,2055298
1638612000000,2056361
1638615600000,2057384
1638619200000,2058399
1638622800000,2059390
1638626400000,2060425
1638630000000,2061452
1638633600000,2062519
1638637200000,2063566
1638640800000,2064617
1638644400000,2065672
1638648000000,2066715
1638651600000,2067770
1638655200000,2068805
1638658800000,2069828
1638662400000,2070887
1638666000000,2071914
1638669600000,2072936
1638673200000,2073943
1638676800000,2074958
1638680400000,2075977
1638684000000,2076996
1638687600000,2078015
1638691200000,2079046
1638694800000,2080077
1638698400000,2081108
1638702000000,2082139
1638705600000,2083174
1638709200000,2084205
1638712800000,2085228
1638716400000,2086263
1638720000000,2087318
1638723600000,2088369
